1608561575|3|213.87.144.225|Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|Mobile TeleSystems|—|225.mtsnet.ru
1608561586|3|91.193.176.111|Mozilla/5.0 (Linux; arm_64; Android 5.0.1; Lenovo TAB 2 A10-70F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 YaBrowser/20.9.2.95.01 Safari/537.36|https://yandex.ru/|RU|Россия|Москва|Public Joint Stock Company "Vimpel-Communications"|—|—
1608561589|3|31.173.81.245|Mozilla/5.0 (Linux; Android 10; STK-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36|https://topfastcasino1.xyz/novie-onlain-kazino-2019/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608561595|3|83.220.237.193|Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561631|2|178.176.73.207|Mozilla/5.0 (Linux; arm_64; Android 7.1.1; Lenovo TB-8504X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 YaBrowser/20.9.1.66.01 Safari/537.36|https://yandex.ru/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561635|3|31.173.83.0|Mozilla/5.0 (Linux; arm_64; Android 8.1.0; ZB602KL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 YaBrowser/20.8.5.97.00 SA/3 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608561636|3|213.87.157.165|Mozilla/5.0 (Linux; Android 9; Redmi Note 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36|https://topfastcasino1.xyz/luchshie-kazino-onlain/|RU|Россия|Москва|Mobile TeleSystems|—|165.mtsnet.ru
1608561648|4|213.87.157.109|Mozilla/5.0 (Linux; Android 9; arm_64; ZB602KL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 YaBrowser/20.7.0.101.00 SA/1 Mobile Safari/537.36|—|RU|Россия|Москва|Mobile TeleSystems|—|109.mtsnet.ru
1608561660|11|46.53.244.16|Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)|—|BY|Беларусь|Минск|Unitary enterprise A1|—|cgn-pool-mni-46-53-244-16.telecom.by
1608561662|3|178.176.75.158|Mozilla/5.0 (Linux; U; Android 6.0.1; ru-ru; Redmi 4 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.2.6-g|https://topfastcasino1.xyz/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561667|3|213.87.163.112|Chrome 74|https://topfastcasino1.xyz/|RU|Россия|Москва|Mobile TeleSystems|—|112.mtsnet.ru
1608561669|3|83.220.238.97|Mozilla/5.0 (Linux; arm_64; Android 10; COL-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 YaApp_Android/20.90.0 YaSearchBrowser/20.90.0 BroPP/1.0 SA/3 Mobile Safari/537.36|https://topfastcasino1.xyz/category/%d0%b1%d0%b5%d0%b7-%d1%80%d1%83%d0%b1%d1%80%d0%b8%d0%ba%d0%b8/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561688|3|83.220.237.27|Mozilla/5.0 (Linux; Android 10; SM-G970F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Mobile Safari/537.36|https://topfastcasino1.xyz/casino-account-verification/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561690|2|83.220.237.27|Mozilla/5.0 (Linux; Android 10; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561693|3|83.220.238.97|Mozilla/5.0 (Linux; U; Android 10; ru-ru; Mi Note 10 Build/QKQ1.190825.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.6-gn|https://topfastcasino1.xyz/top-10-kazino/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561704|3|213.87.157.165|Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36|https://topfastcasino1.xyz/kak-poluchit-vigodu-ot-igri-v-onlain-kazino/|RU|Россия|Москва|Mobile TeleSystems|—|165.mtsnet.ru
1608561706|3|178.176.75.158|Mozilla/5.0 (Linux; Android 10; RMX2020) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36|https://topfastcasino1.xyz/casino/rox-casino/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561711|3|178.176.72.236|Mozilla/5.0 (Linux; Android 10; Redmi Note 9S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Mobile Safari/537.36|https://topfastcasino1.xyz/top-10-kazino/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561719|2|31.173.82.45|Mozilla/5.0 (Linux; Android 10; SM-A505FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.81 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608561725|11|46.53.244.16|Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)|—|BY|Беларусь|Минск|Unitary enterprise A1|—|cgn-pool-mni-46-53-244-16.telecom.by
1608561752|3|83.220.239.229|Mozilla/5.0 (Linux; Android 10; SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.111 Mobile Safari/537.36|https://topfastcasino1.xyz/top-10-kazino/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561754|3|91.193.178.197|Mozilla/5.0 (Linux; Android 6.0; A8 MAX) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|Public Joint Stock Company "Vimpel-Communications"|—|—
1608561783|3|83.220.238.97|Mozilla/5.0 (Linux; arm_64; Android 5.0.1; Lenovo TAB 2 A10-70F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 YaBrowser/20.9.2.95.01 Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561789|3|31.173.82.45|Mozilla/5.0 (Linux; Android 9; JAT-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608561802|4|193.19.119.99|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36|—|RU|Россия|Москва|IP SERVER LLC|—|119-99.static.spheral.ru
1608561803|3|213.87.157.165|Mozilla/5.0 (Linux; Android 10; SM-T515) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|Mobile TeleSystems|—|165.mtsnet.ru
1608561812|2|31.173.83.0|Mozilla/5.0 (Linux; Android 7.0; BQ-5211) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608561827|3|178.176.72.236|Mozilla/5.0 (Linux; U; Android 7.0; ru-ru; Redmi Note 4 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.5.2-go|https://topfastcasino1.xyz/casino/slotv/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561837|2|31.173.83.0|Mozilla/5.0 (Linux; U; Android 9; ru-ru; Redmi Note 8 Build/PKQ1.190616.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.4.1-g|https://yandex.ru/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608561838|2|31.173.82.45|Mozilla/5.0 (Linux; arm_64; Android 7.1.1; Lenovo TB-8504X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 YaBrowser/20.9.3.85.01 Safari/537.36|https://yandex.ru/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608561838|3|83.220.238.97|Mozilla/5.0 (Linux; Android 10; SM-G988B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561842|3|178.176.72.73|Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36|https://topfastcasino1.xyz/samoe-chestnoe-onlain-kazino/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561851|2|83.220.238.97|Mozilla/5.0 (Linux; U; Android 9; Redmi Note 7 Build/PKQ1.180904.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.92 Mobile Safari/537.36 OPR/44.1.2254.143214|https://yandex.ru/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561858|2|213.87.148.170|Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G955F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|Mobile TeleSystems|—|170.mtsnet.ru
1608561870|3|178.176.72.73|Mozilla/5.0 (Linux; Android 10; SM-T590) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36|https://topfastcasino1.xyz/casino/champion/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561881|5|213.180.203.65|Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)|—|RU|Россия|Москва|Yandex LLC|—|213-180-203-65.spider.yandex.com
1608561885|5|213.180.203.65|Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)|—|RU|Россия|Москва|Yandex LLC|—|213-180-203-65.spider.yandex.com
1608561893|3|31.173.82.45|Mozilla/5.0 (Linux; Android 10; STK-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36|https://topfastcasino1.xyz/casino/ego-casino/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608561922|3|213.87.155.54|Mozilla/5.0 (Linux; Android 7.0; Lenovo TB-7304I Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/73.0.3683.90 Safari/537.36 YandexSearch/6.45/apad|https://topfastcasino1.xyz/top-10-kazino/|RU|Россия|Москва|Mobile TeleSystems|—|54.mtsnet.ru
1608561948|2|178.176.78.68|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36 OPR/71.0.3770.302|https://yandex.ru/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561953|4|193.19.119.112|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36|—|RU|Россия|Москва|IP SERVER LLC|—|119-112.static.spheral.ru
1608561974|2|83.220.239.229|Mozilla/5.0 (Linux; Android 10; Mi Note 10 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608561974|2|178.176.75.158|Mozilla/5.0 (Linux; arm_64; Android 10; SM-G770F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 YaBrowser/20.9.4.99.00 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561976|2|178.176.72.236|Mozilla/5.0 (Linux; Android 10; SM-A705FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561990|2|213.87.145.192|Mozilla/5.0 (Linux; arm; Android 9; JAT-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.96 YaBrowser/20.4.1.144.00 SA/1 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|Mobile TeleSystems|—|192.mtsnet.ru
1608561994|3|178.176.75.158|Mozilla/5.0 (Linux; arm_64; Android 7.1.1; Lenovo TB-8504X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 YaBrowser/20.9.1.66.01 Safari/537.36|https://topfastcasino1.xyz/top-10-kazino/|RU|Россия|Москва|PJSC MegaFon|—|—
1608561996|3|83.220.238.97|Mozilla/5.0 (Linux; Android 10; COL-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36|https://topfastcasino1.xyz/casino/slotv/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608562018|3|213.87.131.98|Mozilla/5.0 (Linux; Android 10; SM-T515) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Safari/537.36|https://topfastcasino1.xyz/otlichiya-onlain-kazino-ot-nazemnih/|RU|Россия|Москва|Mobile TeleSystems|—|98.gprs.mts.ru
1608562026|3|213.87.163.112|Mozilla/5.0 (Linux; Android 10; GM1910) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|Mobile TeleSystems|—|112.mtsnet.ru
1608562029|5|213.180.203.65|Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)|—|RU|Россия|Москва|Yandex LLC|—|213-180-203-65.spider.yandex.com
1608562037|3|178.176.72.73|Mozilla/5.0 (Linux; Android 7.0; SM-A510F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36 OPR/59.1.2926.54067|https://topfastcasino1.xyz/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562052|3|178.176.73.214|Mozilla/5.0 (Linux; Android 9; JAT-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36|https://topfastcasino1.xyz/casino/playfortuna/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562058|3|178.176.73.214|Mozilla/5.0 (Linux; Android 10; STK-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562062|3|83.220.239.229|Mozilla/5.0 (Linux; Android 10; RMX2063) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608562063|4|193.19.119.21|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36|—|RU|Россия|Москва|IP SERVER LLC|—|119-21.static.spheral.ru
1608562072|3|178.176.72.73|Mozilla/5.0 (Linux; Android 9; Redmi Note 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36|https://topfastcasino1.xyz/casino/driftcasino/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562072|2|83.220.239.229|Mozilla/5.0 (Linux; Android 10; Mi 9 Lite) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/60.3.3004.55692|https://yandex.ru/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608562073|3|178.176.72.73|Mozilla/5.0 (Linux; Android 8.1.0; LG-M700 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.185 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562088|3|178.176.73.214|Mozilla/5.0 (Linux; Android 10; RMX2020) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36|https://topfastcasino1.xyz/casino/jet-casino/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562115|3|31.173.83.0|Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile DuckDuckGo/5 Safari/537.36|https://topfastcasino1.xyz/kazino-s-zhivimi-dilerami/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608562119|2|31.173.83.0|Mozilla/5.0 (Linux; Android 6.0.1; NX569J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608562122|2|178.176.72.73|Mozilla/5.0 (Linux; Android 10; M2007J1SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562127|3|178.176.73.214|Mozilla/5.0 (Linux; arm_64; Android 7.1.1; Lenovo TB-8504X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 YaBrowser/20.9.3.85.01 Safari/537.36|https://topfastcasino1.xyz/samoe-chestnoe-onlain-kazino/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562134|3|83.220.239.229|Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608562138|3|178.176.75.158|Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36|https://yandex.ru/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562141|3|178.176.73.214|Mozilla/5.0 (Linux; Android 10; SM-A505FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.81 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562148|3|83.220.239.229|Mozilla/5.0 (Linux; Android 9; JAT-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.99 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608562182|3|213.87.148.170|Mozilla/5.0 (Linux; U; Android 9; ru-ru; Redmi Note 8 Build/PKQ1.190616.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.2-gn|https://topfastcasino1.xyz/|RU|Россия|Москва|Mobile TeleSystems|—|170.mtsnet.ru
1608562191|2|83.220.238.97|Mozilla/5.0 (Linux; Android 10; Infinix X604) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|OJSC "VimpelCom"|—|—
1608562241|11|46.53.244.16|Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)|—|BY|Беларусь|Минск|Unitary enterprise A1|—|cgn-pool-mni-46-53-244-16.telecom.by
1608562245|3|31.173.82.48|Mozilla/5.0 (Linux; arm_64; Android 8.1.0; ZB602KL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 YaBrowser/20.8.5.97.00 SA/3 Mobile Safari/537.36|https://topfastcasino1.xyz/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608562254|3|178.176.79.26|Mozilla/5.0 (Linux; arm_64; Android 10; SM-G770F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 YaBrowser/20.9.4.99.00 Mobile Safari/537.36|https://topfastcasino1.xyz/top-10-kazino/|RU|Россия|Москва|PJSC MegaFon|—|—
1608562256|2|31.173.82.223|Mozilla/5.0 (Linux; Android 5.1; Lenovo TB3-710I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36|https://yandex.ru/|RU|Россия|Москва|MegaFon-Moscow|—|—
1608562257|2|31.173.82.223|Mozilla/5.0 (Linux; Android 9; KSA-LX9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36|https://yandex.ru/|RU|Россия|Москва|MegaFon-Moscow|—|—
